id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
589729765922071117,Contemporary NOLA Studio - Walkable Location!,121682456,Evolve,,East Riverside,29.9198,-90.09107,Entire home/apt,,2,2,2022-09-11,0.08,10,0,0,"21-RSTR-05469, 22-OSTR-06494"
592576044643809679,Lakefront Suite,445090395,William,,Milneburg,30.02079,-90.05099,Private room,,3,9,2023-05-15,0.32,1,0,0,"22-RSTR-10767, 22-OSTR-10885"
26227900,NOLA Rose - Beautiful Traditional New Orleans Home,197105633,Cailin,,Uptown,29.93379,-90.10433,Entire home/apt,,4,172,2024-05-20,2.28,1,4,25,"21-RSTR-03772, 21-OSTR-03200"
597017389788087211,"⚜Dazzling City Retreat, 10 miles to FQ⚜",152502782,Tjaynell,,Read Blvd East,30.031158,-89.956757,Private room,,2,5,2022-09-05,0.17,1,0,0,"22-RSTR-04936, 22-OSTR-04933"
18593802,Luxury Uptown/ Garden District Loft,11336973,Sydney,,Touro,29.92163,-90.10053,Entire home/apt,,2,39,2024-06-16,1.37,1,0,8,"21-rstr-07042, 21-ostr-03921"
18328205,Lovely apartment in historic neighborhood - RS,19929464,Jenny,,Treme - Lafitte,29.96997,-90.07022,Entire home/apt,,2,89,2020-02-26,1.00,2,0,0,"19STR-16639, 19-OSTR-0185"
51233794,Paradise | Private Hot Tub + Shared Heated Pool,8329708,Sam,,Central City,29.93728,-90.08016,Entire home/apt,302,3,99,2024-08-18,2.66,16,175,36,"21-CSTR-11759, 22-OSTR-20529"
588262379775327987,Private Heated Pool and Luxury Home,276892829,Heirloom,,Central City,29.9402302,-90.08012889999999,Entire home/apt,,1,1,2024-04-25,0.22,50,208,1,23-XSTR-21446
18710318,Charming and Spacious 1Block from Bourbon St!!!,50541111,Daniel,,Central Business District,29.95189,-90.07022,Entire home/apt,,30,40,2019-03-25,0.45,1,0,0,
14399912,"""C""-Garden District--St. Charles Ave. Suite",6268899,Paula,,Central City,29.93295,-90.08324,Private room,79,3,193,2024-08-19,1.98,7,106,29,23-XSTR-21479
36095667,Uptown 1BR Aptmt.: Walk to Whole Foods/Audubon Pk.,271513159,Subhas,,Audubon,29.922297,-90.119064,Entire home/apt,,1,31,2024-05-04,0.52,1,0,2,"18STR-18176, 19-OSTR-0000"
26449619,Home away from home,151935968,Paul,,Seventh Ward,29.98202,-90.06808,Entire home/apt,,300,47,2022-09-05,0.64,1,0,0,Exempt
1230537792658466005,Blissful View W/Pool & Gym Near French Quarter,583542036,Shilo,,Central Business District,29.953553052115854,-90.07249963068847,Entire home/apt,79,1,0,,,11,76,0,23-xstr-21621
599861548442238152,Historic Townhome - 2 Mi to French Quarter!,121682456,Evolve,,Mid-City,29.9723,-90.09916,Entire home/apt,,2,12,2023-08-27,0.44,10,0,0,"21-RSTR-16272, 21-OSTR-16270"
608851220047965187,Gentilly Home minutes away from FQ,455092295,Jamika,,Dillard,29.99636,-90.06064,Entire home/apt,,30,6,2022-07-18,0.22,1,0,0,Exempt
613858971653648227,The Other Sweet Spot,227505133,Dan,,Little Woods,30.03225,-89.99599,Private room,,30,0,,,5,0,0,
24607968,Quarterville at Iberville Unit B,183809635,Nikki,,Central Business District,29.95191,-90.06746,Entire home/apt,150,2,174,2024-07-07,2.28,2,161,15,"18STR-07138, 20-OSTR-02971"
596437253656867453,Stroll to jazz festFrench quarter 6 Beds Big Group,101652405,Russell,,Fairgrounds,29.98666,-90.07366,Entire home/apt,,3,42,2024-05-06,1.46,14,0,9,"21-rstr-06911, 22-OSTR-04919"
36203002,Spacious Home - 10 Mins From French Quarter,172425708,Tyron,,Lower Ninth Ward,29.96028,-90.00867,Entire home/apt,,30,22,2020-03-12,0.36,1,0,0,19STR-21292
618411862583083049,Authentic New Orleans Charm Overlooking City Park,457212330,Adolfo And Navya,,City Park,29.98385,-90.09653,Entire home/apt,,2,6,2023-05-08,0.21,2,0,0,"22-RSTR-06806, 21-OSTR-16689"
28053231,"Luxury Historic Creole Cottage, French Quarter; Pool & Spa",9122177,Joshua,,Marigny,29.96664,-90.05784,Entire home/apt,401,1,127,2024-08-11,1.76,6,319,32,"22-CSTR-14869, 24-OSTR-03350"
26449247,"Guest Suite in Home, 10 minutes from FQ",37605477,Stephen,,Gentilly Terrace,29.99972,-90.05791,Entire home/apt,,1,171,2021-08-27,2.58,1,0,0,"20-RSTR-2138, 20-OSTR-2138"
614335249314550422,Home in Mid-City New Orleans,182440288,Michael,,Mid-City,29.97118,-90.10257,Entire home/apt,,1,83,2024-09-01,3.30,1,0,40,"22-RSTR-08880, 22-OSTR-08885"
36348158,Historic French Quarter Dauphine Street Suite,1350940,Kay,,French Quarter,29.96135,-90.06433,Entire home/apt,,60,0,,,11,0,0,
624555284118955735,✨🔥POSH HOME W/ BALCONY | STEPS 2 MAGAZINE⚜️,184513073,Hayley,,Lower Garden District,29.92954,-90.06977,Entire home/apt,,1,78,2024-07-06,2.80,1,0,23,"22-RSTR-06525, 22-OSTR-07353"
26487658,Walk to the French Quarter from Sunny Guest Suite,16434587,Matilde,,Treme - Lafitte,29.97232,-90.07604,Entire home/apt,,1,126,2024-05-05,1.72,1,0,4,"21-RSTR-11205, 21-OSTR-11204"
629961337932666870,| The Nest Extension |,237336807,Lacha Management,,Seventh Ward,29.97329,-90.0715,Entire home/apt,,30,1,2023-03-31,0.06,6,0,0,"23-NSTR-17898, 23-OSTR-17898"
1218964907581967897,Chic Retreat | French Quarter. Restaurant,593404848,Fatima,,Central Business District,29.9522,-90.07387,Entire home/apt,150,1,7,2024-08-31,7,4,182,7,23-XSTR-10049
36352191,Guest Suite with Private Entrance!,38197068,J P,,Little Woods,30.03541,-89.99213,Entire home/apt,,1,13,2020-09-06,0.21,1,0,0,"20STR-02208, 20-OSTR-02207"
18753770,"Your Private SUITE, 1,100sqfeet. All to yourself.",91885375,Chad,,Lower Garden District,29.93785,-90.07402,Private room,,30,34,2021-03-01,0.39,1,0,0,
25417871,#1510 PENTHOUSE HIGH RISE CONDO STUNNING VIEWS,90526814,Krystal,,Central Business District,29.95311,-90.0734,Entire home/apt,77,2,293,2024-08-12,3.86,43,297,25,23-xstr-21621
25205919,Rent my spare bedroom in my modern shotgun!,16783088,Nicole,,Broadmoor,29.94199,-90.10213,Private room,,30,17,2019-06-05,0.22,2,0,0,19STR-07249
14595745,3 MILES from FRENCH QUARTERS!!,90403693,Gregory,,Gert Town,29.95928,-90.10669,Entire home/apt,90,30,311,2024-07-07,3.18,1,362,14,"19STR-00000, 20-OSTR-0190"
31928531,Cute 1bed walk to French Q and Bourbon St.,26642486,Jose,,Seventh Ward,29.968053817749023,-90.06246948242188,Entire home/apt,60,2,181,2024-08-18,2.67,15,140,24,"19STR-02660, 20-OSTR-22542"
1001357488284499663,"Explore and Unwind! Full Kitchen, Breakfast, Pool!",501999514,RoomPicks,,Lower Garden District,29.943518448116276,-90.06948537219418,Hotel room,999,1,0,,,72,231,0,17-XSTR-09666
36394621,Downtown /New Orleans / Historic Treme Charm,209540197,John,,Treme - Lafitte,29.96404,-90.06853,Entire home/apt,,30,23,2020-02-26,0.37,1,0,0,
36347161,❤️ Historic Bourbon Street Cottage; French Quarter,9122177,Joshua,,French Quarter,29.96278,-90.06176,Entire home/apt,,30,22,2024-05-15,0.43,6,29,4,24-XSTR-00000
35638981,Stylish 2 BR 1.5 Bath in Algiers Point New Orleans,268109406,Rhonda,,Algiers Point,29.95186,-90.05497,Entire home/apt,99,2,228,2024-08-21,3.68,1,109,37,"23-NSTR-16155, 23-OSTR-11295"
14741199,"Fontainbleau Charm - 2 BR, 1 BA- Ideally Located🏳️‍🌈",42863380,Jim,,Marlyville - Fontainbleau,29.95656394958496,-90.10728454589844,Entire home/apt,112,2,341,2024-08-18,3.50,1,300,43,"17STR-07519, 20-OSTR-0823"
981083321235432294,Guest Room with 2 Queen Beds,453365215,New Orleans,,Lower Garden District,29.939429213204136,-90.06610568170613,Entire home/apt,107,1,9,2024-07-14,1.32,2,140,9,23-XSTR-12015
1096968141630557918,"Sage Retreat NOLA
Join us this month!",356939658,Andrea,,Holy Cross,29.954117750699222,-90.01448205467463,Entire home/apt,110,30,0,,,1,258,0,
26368293,St. Roch Artist's Apartment,5743364,Jenna,,St. Roch,29.96959,-90.05056,Entire home/apt,63,1,189,2024-08-14,2.52,2,132,31,"20CSTR-33496, 20OSTR-33493"
32468935,Louis Armstrong Suite in Lower Garden District,20899326,Del,,Milan,29.92895,-90.09189,Entire home/apt,165,3,167,2024-05-16,2.49,2,51,11,"19STR-20519, 20-OSTR-1758"
35806517,Grenoble House Studio King Suite,268586331,Vic,,French Quarter,29.95554,-90.06935,Hotel room,,30,748,2024-08-27,11.85,7,114,274,23-XSTR-21515
18368169,Bywater shotgun - great location!,111585328,Nathan,,Bywater,29.9632,-90.04053,Entire home/apt,,30,44,2018-07-09,0.50,1,0,0,
913860281712896330,Stylish Lower Garden District 2 bedroom 1 bath,106289693,Vello,,Lower Garden District,29.934911307746376,-90.07043410659959,Entire home/apt,75,30,0,,,72,36,0,
1100786452835843444,A Luxury 2BR/2BA Executive Suite Full Kitchen 3TVs,538883533,Heather,,Tulane - Gravier,29.95692,-90.09014,Private room,248,1,5,2024-06-29,1.03,13,290,5,24-XSTR-03999
36562068,Club Wyndham La Belle Maison Studio,266083019,Extra Holidays®,,Central Business District,29.94969,-90.06843,Private room,,30,0,,,3,150,0,23-XSTR-10510
634750986066284816,Neutral Ground Lounge,453509369,Nick,,Mid-City,29.97122,-90.09248,Entire home/apt,,3,22,2023-05-22,0.80,1,0,0,"22-CSTR-05538, 19-OSTR-26283"
636235764598753573,Unique Marigny Hot Tub Hideaway by French Quarter,63823689,Matthew,,Marigny,29.965782165527344,-90.06146240234375,Entire home/apt,,30,49,2023-08-20,2.04,1,0,0,"22-RSTR-10658, 22-OSTR-10668"
1001384081464920365,"Comfort & Convenience! Onsite Pool, Free Breakfast",501999514,RoomPicks,,Lower Garden District,29.94434097489792,-90.06942212466062,Hotel room,999,1,2,2023-11-25,0.19,72,229,2,17-XSTR-09666
589710011371284658,Warehouse District | Lovely One Bedroom and Den,342910048,LiivUP,,Central Business District,29.94499,-90.06956,Entire home/apt,96,1,36,2024-08-16,1.43,18,335,21,"18STR-20171, 18-OSTR-20171"
1001368944038483480,"New Orlean's Finest! Full Kitchen, Outdoor Pool!",501999514,RoomPicks,,Lower Garden District,29.942917665908784,-90.06804554283988,Hotel room,999,1,0,,,72,231,0,17-XSTR-09666
649361307402247476,Cheerful 1-bedroom cottage nestled in Touro.,12243851,Matthias,,Touro,29.92317,-90.09715,Entire home/apt,,4,7,2023-04-30,0.37,1,0,0,"22-RSTR-05007, 22-OSTR-09791"
36562097,Club Wyndham La Belle Maison Two Bedroom,266083019,Extra Holidays®,,Central Business District,29.94985,-90.0689,Private room,,30,0,,,3,50,0,23-XSTR-10510
21577685,Historic Royal St W/Balcony-23-CSTR-00097,27971013,Martin And Jamie,,Central Business District,29.95285,-90.06938,Entire home/apt,180,2,260,2024-08-12,3.15,3,107,43,"23-CSTR-00097, 23-OSTR-05638"
18891378,Degas Housde - Pierre Room - on Esplanade Ave,130923573,Em,,Treme - Lafitte,29.97268,-90.07566,Private room,,30,3,2019-01-01,0.04,7,0,0,Exempt
3171746,Beautiful 1 bdrm condo-Marigny,255794,Kirk,,Marigny,29.96474,-90.05183,Entire home/apt,116,30,163,2021-12-29,1.31,1,179,0,
1213885201431134523,"Hip Downtown Hotel Suite w/Parking, Pool & WiFi",593566182,Heather,,Tulane - Gravier,29.955261600657607,-90.08848305325587,Private room,159,1,0,,,11,357,0,24-XSTR-03999
649976543604684032,"Entire large, beautiful 3br home near everything",23482263,Don,,Treme - Lafitte,29.96712,-90.07714,Entire home/apt,,1,20,2022-11-20,0.75,1,0,0,"22-cstr-18662, 22-ostr-15929"
2748797,Charming Marigny Triangle Back Home,13902616,Jay And A,,Marigny,29.96579,-90.06158,Entire home/apt,166,2,460,2024-07-06,3.66,2,101,36,"22RSTR-07203, 22-OSTR-09825"
31933139,Claiborne Historic Victorian Mansion 5bed/3.5ba,2019341,Historic Getaways,,Treme - Lafitte,29.967472076416016,-90.06582641601562,Entire home/apt,216,1,73,2024-08-22,1.10,24,256,8,"21-CSTR-14597, 22-OSTR-06550"
26639386,Cozy Cottage in Holy Cross Historic District,168926030,Gillian,,Holy Cross,29.95976,-90.01919,Entire home/apt,,30,20,2019-12-01,0.28,1,0,0,
630008079628401381,LUXURY BREATHTAKING HOME-MINUTES AWAY FROM FQ,51754372,D'Juanna,,St. Bernard Area,29.99499,-90.0794,Entire home/apt,,1,14,2023-04-02,0.51,1,77,0,"20RSTR-45646, 20-OSTR-12345"
17927113,4 Bedroom 4 ba 2 blocks off Bourbon Prime Location,95683904,Brad,,Central Business District,29.95116424560547,-90.0712661743164,Entire home/apt,437,2,95,2024-07-21,1.08,24,126,9,"21cstr-07390, 21ostr-17691"
597718512027965980,Historic French Quarter - 3rd Floor Walk Up,1502676,Aaron,,French Quarter,29.96567,-90.06347,Entire home/apt,108,30,1,2022-09-10,0.04,2,26,0,
36670205,4 BR Uptown NOLA Home/Perfect Location - SOFA BED,56548656,Renior,,Central City,29.9402,-90.07847,Entire home/apt,,2,5,2020-03-03,0.09,1,0,0,"20STR-00095, 19-OSTR-0000"
18928714,Degas House- Carrie Room on Esplanade Ave.,130923573,Em,,Treme - Lafitte,29.97236,-90.07605,Private room,,30,1,2019-01-01,0.01,7,0,0,Exempt
650191599271296870,Buttermilk Drop in Gentilly,227505133,Dan,,Gentilly Terrace,30.0096089,-90.04813299999999,Entire home/apt,,30,1,2022-08-31,0.04,5,0,0,
570194024216435316,Modern 1bd Condo steps from French Quarter,442912126,Tigran,,Central Business District,29.95071,-90.06675,Entire home/apt,85,1,28,2024-04-01,0.96,36,331,12,23-XSTR-13184
18928894,Degas House - Jeanne  Room - on Esplanade Ave,130923573,Em,,Treme - Lafitte,29.97279,-90.07634,Private room,,30,0,,,7,0,0,
660916356432084944,Bywater Rental with Gated Parking,65478992,Chelsea,,Bywater,29.96046,-90.03768,Entire home/apt,,30,28,2024-03-04,1.30,2,27,4,"22-RSTR-02265, 22-OSTR-08383"
673215700680513227,La Casita,283720909,Thais,,Marlyville - Fontainbleau,29.95447,-90.11329,Entire home/apt,,1,46,2024-07-15,1.90,1,0,4,"22-RSTR-14127, 22-OSTR-14217"
26895307,Jazz Fest ideal location 1mile away Renovation,202319129,John,,Treme - Lafitte,29.97039,-90.07597,Entire home/apt,,30,12,2019-05-05,0.16,1,0,0,
673383586520457576,Family friendly 3-bedroom home with patio,13920147,Elizabeth,,Central City,29.93416,-90.09179,Entire home/apt,,2,24,2023-05-08,1.00,1,0,0,"22-RSTR-14129, 22-OSTR-14332"
16519806,Private 1875 cottage in great spot by Fr St. & FQ,105622681,Lauren,,Seventh Ward,29.970827102661133,-90.05934143066406,Private room,152,1,387,2024-08-22,4.18,1,102,43,23-XSTR-21605
36842556,Luxury New Orleans Condo - 1 Mi to French Quarter!,122380652,Evolve,,Central Business District,29.94817,-90.07338,Entire home/apt,,30,1,2020-01-24,0.02,24,0,0,18STR-19443
673900816680906455,Pela Cat,448153303,Stayla,,Seventh Ward,29.979275835277527,-90.07339087034234,Entire home/apt,,1,136,2024-02-11,5.39,2,340,25,"22RSTR-99367, 22OSTR-74418"
854608303557863677,Walk to French Quarter The Canal Suite,339273806,Christopher,,Seventh Ward,29.96893,-90.06322,Private room,70,1,9,2024-06-16,1.00,7,52,9,"20-CSTR-31700, 21-OSTR-03987"
36844126,Gentilly House,29193156,George,,Gentilly Terrace,30.00173,-90.04764,Private room,,30,19,2020-03-13,0.31,1,0,0,Exempt
40134216,"True Southern Elegance, Steps From It All",293742020,New Orleans Luxury,,Lower Garden District,29.94456,-90.06625,Entire home/apt,129,1,38,2024-04-07,0.79,41,342,8,"19STR-17150, 19-OSTR-00330"
674011261860086633,Flutter By,448153303,Stayla,,Seventh Ward,29.97975134799207,-90.07380094600586,Entire home/apt,,1,79,2024-08-06,3.14,2,321,16,"22RSTR-88371, 22OSTR-74469"
675511587496329326,Lovely Upt Apartment - 8 Mins to FQ * Free Parking,454425442,Adam,,Milan,29.93172,-90.09513,Entire home/apt,,2,68,2024-06-01,2.67,33,0,25,"21-cstr-17106, 21-ostr-17158"
36562039,Club Wyndham La Belle Maison One Bedroom,266083019,Extra Holidays®,,Central Business District,29.94977,-90.06861,Private room,,30,1,2023-09-03,0.08,3,170,0,23-XSTR-10510
32897103,Garden District Private Room #6 w/ bathroom,11372242,Thiamanti,,Central City,29.93579,-90.07656,Entire home/apt,41,30,34,2023-02-11,0.51,30,87,0,
557882842307322791,4BR Modern Townhouse in Mid City,442921771,Hosteeva Bienville Villas,,Mid-City,29.97531,-90.09485,Entire home/apt,259,1,58,2024-09-01,1.86,19,326,22,"22-CSTR-19239, 20-OSTR-00670"
26753556,"#1110 Upscale condo, amazing bed, pool, sleeps 2",90526814,Krystal,,Central Business District,29.95288,-90.07281,Entire home/apt,,2,255,2024-08-09,3.48,43,0,26,23-xstr-21621
27526106,MidCity Retreat,176439104,Liana,,Mid-City,29.97311,-90.10703,Entire home/apt,,2,5,2020-03-19,0.09,1,0,0,"20STR-00382, 20-OSTR-0381"
27362834,Avenue Plaza Resort- Studio sleeps 2,31214940,Scott,,Central City,29.93404,-90.08109,Entire home/apt,,30,0,,,1,0,0,Exempt
690646601824140701,"""Life of Riley"" 3bd/3ba Irish Channel Home!",106289693,Vello,,Irish Channel,29.92075,-90.08013,Entire home/apt,,30,3,2023-05-13,0.14,72,0,0,
26952005,Cozy II Bedrooms - in New Marigny,140393442,Dorise,,St. Roch,29.97089,-90.05138,Entire home/apt,,3,73,2020-03-13,0.98,2,0,0,"19STR-02224, 19-OSTR-0000"
990675717329385614,"New Orleans Mid-City Home, monthly rental",453404962,Edward,,Mid-City,29.9722903,-90.099156,Entire home/apt,100,30,0,,,1,174,0,
27664339,Bishop's Bed Breakfast and Beyond,208790030,Kay,,Little Woods,30.03817,-90.00718,Private room,,30,0,,,1,0,0,Exempt
750012952620924038,Roami at The Lola | Group Friendly | 6 Bed Combo,482495115,Roami,,Lower Garden District,29.939939,-90.065092,Entire home/apt,175,1,269,2024-09-02,7.86,10,361,63,24-XSTR-08157
696413381681509966,Park-View Single Family Cottage Huge Yard *Pets OK,2593268,Trouvaill,,Lower Garden District,29.93319,-90.07331,Entire home/apt,,30,5,2023-03-08,0.24,2,16,0,"19STR-10148, 19-OSTR-00000"
25865682,Gorgeous stately home with soaring ceilings,194332748,Stay Redamo Vacation Rentals,,Seventh Ward,29.96783,-90.06601,Entire home/apt,324,30,134,2024-08-16,1.79,2,148,16,"19STR-19408, 20-OSTR-19408"
26496899,New Modern Farmhouse (10 min from JazzFest),38083721,Anthony,,Gentilly Terrace,30.01065,-90.04769,Entire home/apt,,30,7,2019-06-01,0.10,1,0,0,
654426623345624720,Luxury Irish Channel Loft,371006729,Ashley,,Garden District,29.924527269033636,-90.08597340862066,Entire home/apt,89,30,4,2023-05-21,0.15,1,90,0,
1066722262878077837,Historic Shotgun Home - Walking Distance to FQ,555923487,Mark,,Treme - Lafitte,29.9643,-90.06652,Entire home/apt,92,2,16,2024-07-22,2.16,7,101,16,"22RSTR13042, 22OSTR08373"
700663572742338625,Modern 2 Bedroom Nola Hideaway,364892160,Breanne,,Gentilly Terrace,29.99792,-90.05135,Entire home/apt,67,30,0,,,1,363,0,
701351032356034537,Historic Home minutes from French Quarter- 6 beds,64823547,Brenna And Nick,,Central City,29.942567570253907,-90.07562477790985,Entire home/apt,,3,53,2024-05-23,2.42,85,0,18,"22-CSTR-18290, 22-OSTR-18288"
14367968,"Walk to Convention Center, Mardi Gras!",54074198,Naomi,,Lower Garden District,29.93716,-90.06841,Entire home/apt,300,30,37,2020-03-15,0.40,3,364,0,17STR-04413
27573612,#1513- SPECTACULAR - ORPHEUM PENTHOUSE SLEEPS 4,187525432,Lexy,,Central Business District,29.95268,-90.07337,Entire home/apt,,2,230,2024-08-14,3.18,12,0,20,23-xstr-21621
37088928,"Lovely Original House, 3 Blocks from Canal St.",266619399,Tim And Kaelyn,,Mid-City,29.97075,-90.1026,Entire home/apt,,30,243,2024-08-15,3.90,8,51,58,"22-CSTR-03348, 22-OSTR-03353"
19472402,New Orleans Studio #1 (FREE WIFI / NO CLEAN FEE),12613718,Matthew & Miranda,,Central City,29.9358,-90.07939,Entire home/apt,,30,0,,,2,0,0,
19223541,Garden District Getaway,80100557,Alex And Ana,,Central City,29.93571,-90.07682,Entire home/apt,,30,12,2018-05-09,0.14,1,0,0,
704541848977510607,Cozy Green Cottage,105756835,Julie,,Leonidas,29.952528540267046,-90.13026593844693,Entire home/apt,,30,4,2024-01-01,0.40,1,0,4,"23-NSTR-15463, 23-OSTR-14495"
707913246838413731,Wyndham Avenue Plaza | 1BR/1BA Queen Suite,442029804,Live Suite,,Central City,29.93375,-90.08143,Entire home/apt,,30,0,,,40,313,0,23-xstr-12345
19136161,"Got it all...location, charm, and comfort",5213449,Barbara,,Garden District,29.92516,-90.08722,Entire home/apt,,3,48,2023-05-22,0.57,1,0,0,"17STR-13715, 20-OSTR-0631"
782806339262318532,Eclectically Appointed Home w Salt Water Pool/Spa,41103810,Mark,,Marigny,29.96593540213506,-90.05513229629516,Entire home/apt,348,1,34,2024-07-31,1.70,6,304,21,"22-CSTR-19323, 24-OSTR-03350"
750092674169717563,Roami at Factors Row | 2-Story | 5 Bed Combo Apt.,444536077,Roami,,Central Business District,29.9506805,-90.0720854,Entire home/apt,200,1,7,2024-07-30,0.38,9,297,3,24-XSTR-17184
707915606752189953,Wyndham Avenue Plaza | Studio Queen Suite,442029804,Live Suite,,Central City,29.93595,-90.08133,Entire home/apt,,30,2,2024-01-01,0.10,40,325,1,23-xstr-12345
707915190195936142,Wyndham Avenue Plaza | Studio Queen Suite,442029804,Live Suite,,Central City,29.93592,-90.08141,Entire home/apt,109,30,2,2024-05-06,0.24,40,325,2,23-xstr-12345
694937167106057138,#803 sweet condo sleeps 4,187525432,Lexy,,Central Business District,29.9538877,-90.07241379999999,Entire home/apt,,1,2,2024-05-05,0.44,12,0,2,23-xstr-21621
822513149016044918,Ultra Luxury 2 BR Canal St Condo P41,495761397,Southern,,Central Business District,29.95143176448406,-90.06969104974262,Entire home/apt,289,2,4,2024-05-24,0.21,32,365,3,"21-CSTR-10197, 20-OSTR-15713"
635421428221832046,Luxurious Condo at The Moderne,276892829,Heirloom,,Central Business District,29.94871,-90.07258,Entire home/apt,344,1,33,2024-06-09,1.22,50,273,16,23-XSTR-21437
558585531846201250,Premium 4BR Townhouse in Bienville Villas,442921771,Hosteeva Bienville Villas,,Mid-City,29.97361,-90.09665,Entire home/apt,288,1,33,2024-09-03,1.39,19,342,19,"22-CSTR-19233, 20-OSTR-00670"
1145946079349980813,St. Anthony’s Treasure,6706380,Leah,,St. Roch,29.9900943,-90.0629441,Entire home/apt,62,30,0,,,1,178,0,
714269671551924475,La Pension - Studio,475537750,Austin,,Central Business District,29.9524286363326,-90.0669495655776,Private room,,1,0,,,14,0,0,23-XSTR-26580
40134239,The Perfect Place for a Downtown Getaway!,293742020,New Orleans Luxury,,Central Business District,29.94489,-90.06549,Entire home/apt,129,1,32,2024-05-22,0.57,41,322,4,"19STR-17147, 19-OSTR-00330"
8291328,Blue Nugget: 3 Blocks to French Quarter,43716025,Lin,,Treme - Lafitte,29.96427,-90.06928,Entire home/apt,160,4,145,2024-08-12,1.34,1,49,15,"23-NSTR-16379, 23-OSTR-12595"
714268694691951182,La Pension - 2 Bedroom 1 Bath,475537750,Austin,,Central Business District,29.9524286363326,-90.0669495655776,Private room,,1,3,2022-09-04,0.05,14,0,0,23-XSTR-26580
40134237,The Downtown Condo You've Been Looking For!,293742020,New Orleans Luxury,,Central Business District,29.94521,-90.06667,Entire home/apt,182,1,8,2023-07-03,0.17,41,307,0,"19STR-17144, 19-OSTR-00330"
714269997591483227,La Pension - 2 Bedroom 1 Bath,475537750,Austin,,Central Business District,29.9524286363326,-90.0669495655776,Private room,,1,0,,,14,0,0,23-XSTR-26580
42299968,Spacious Corner Condo with Sleeper Sofa,293742020,New Orleans Luxury,,Central Business District,29.94671,-90.06563,Entire home/apt,181,1,31,2024-07-09,0.64,41,342,9,"19STR-17022, 20-OSTR-00330"
714270641346039557,La Pension - 2 Bedroom 1 Bath,475537750,Austin,,Central Business District,29.9524286363326,-90.0669495655776,Private room,,1,0,,,14,0,0,23-XSTR-26580
28094716,Treme Bayou St. John Guest Suite,141935711,Jen,,Treme - Lafitte,29.97211,-90.08049,Entire home/apt,,2,67,2023-05-23,0.93,2,0,0,"19str-20360, 20-OSTR-02668"
714270961236655612,La Pension - 2 Bedroom 1 Bath,475537750,Austin,,Central Business District,29.9524286363326,-90.0669495655776,Private room,,1,0,,,14,0,0,23-XSTR-26580
716742764457312322,Avenue Plaza Resort - 1 Bedroom Deluxe,475554662,Luka,,Central City,29.9347643851278,-90.0800461812338,Private room,,1,0,,,8,278,0,55-XSTR-26541
